step,time_hours,predicted_class,confidence,alternatives,true_class,correct
411,19.950000000000056,19,0.6038658022880554,"[(19, 0.6038658022880554), (8, 0.29291242361068726), (0, 0.07438503950834274)]",0,False
412,20.000000000000064,8,0.624824047088623,"[(8, 0.624824047088623), (0, 0.23022204637527466), (19, 0.0415303036570549)]",0,False
413,20.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",8,False
414,20.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",8,False
415,20.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",8,False
416,20.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",8,True
417,20.2,8,0.5781248807907104,"[(8, 0.5781248807907104), (0, 0.36730438470840454), (20, 0.0303655993193388)]",8,True
418,20.25,0,0.6507304310798645,"[(0, 0.6507304310798645), (8, 0.2786511182785034), (20, 0.03632223233580589)]",8,False
419,20.299999999999997,8,0.4243948757648468,"[(8, 0.4243948757648468), (0, 0.2350209802389145), (20, 0.13856852054595947)]",8,True
420,20.34999999999999,8,0.5875284075737,"[(8, 0.5875284075737), (0, 0.2373761683702469), (19, 0.051750924438238144)]",8,True
421,20.399999999999988,5,0.7107056379318237,"[(5, 0.7107056379318237), (8, 0.19642946124076843), (0, 0.04818113148212433)]",8,False
422,20.449999999999985,5,0.8495166301727295,"[(5, 0.8495166301727295), (8, 0.05297267064452171), (0, 0.03328157216310501)]",8,False
423,20.499999999999982,8,0.4615631401538849,"[(8, 0.4615631401538849), (13, 0.16344492137432098), (11, 0.1514391303062439)]",8,True
424,20.549999999999997,8,0.8671736717224121,"[(8, 0.8671736717224121), (0, 0.09054556488990784), (13, 0.01389369834214449)]",8,True
425,20.6,8,0.8977534174919128,"[(8, 0.8977534174919128), (0, 0.04361538216471672), (20, 0.033996403217315674)]",8,True
426,20.65000000000001,8,0.3791874945163727,"[(8, 0.3791874945163727), (2, 0.3485672175884247), (0, 0.15954521298408508)]",8,True
427,20.700000000000017,8,0.4556025564670563,"[(8, 0.4556025564670563), (2, 0.40216851234436035), (0, 0.08083897829055786)]",8,True
428,20.750000000000025,0,0.33307552337646484,"[(0, 0.33307552337646484), (20, 0.21334344148635864), (18, 0.10264548659324646)]",8,False
429,20.800000000000036,0,0.4477013647556305,"[(0, 0.4477013647556305), (8, 0.17391188442707062), (18, 0.10259485244750977)]",8,False
430,20.85000000000004,8,0.440041184425354,"[(8, 0.440041184425354), (0, 0.20585790276527405), (13, 0.13027647137641907)]",8,True
431,20.90000000000005,8,0.3979591429233551,"[(8, 0.3979591429233551), (0, 0.22297237813472748), (13, 0.09400264173746109)]",8,True
432,20.950000000000056,19,0.380007266998291,"[(19, 0.380007266998291), (8, 0.3411284387111664), (0, 0.15970735251903534)]",8,False
433,21.000000000000064,0,0.27490681409835815,"[(0, 0.27490681409835815), (8, 0.22046011686325073), (13, 0.1881326138973236)]",8,False
434,21.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",0,True
435,21.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",0,True
436,21.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",0,True
437,21.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",0,False
438,21.2,8,0.578118622303009,"[(8, 0.578118622303009), (0, 0.36730045080184937), (20, 0.030365271493792534)]",0,False
439,21.25,0,0.6646637320518494,"[(0, 0.6646637320518494), (8, 0.2696358263492584), (20, 0.030735861510038376)]",0,True
440,21.299999999999997,8,0.4415205419063568,"[(8, 0.4415205419063568), (0, 0.2397768646478653), (20, 0.13130679726600647)]",0,False
441,21.34999999999999,8,0.6143129467964172,"[(8, 0.6143129467964172), (0, 0.2338041514158249), (19, 0.044482216238975525)]",0,False
442,21.399999999999988,5,0.9016605615615845,"[(5, 0.9016605615615845), (8, 0.0664137676358223), (0, 0.018555304035544395)]",0,False
443,21.449999999999985,5,0.9187378883361816,"[(5, 0.9187378883361816), (8, 0.027952004224061966), (0, 0.019270027056336403)]",0,False
444,21.499999999999982,8,0.4036967158317566,"[(8, 0.4036967158317566), (0, 0.20586001873016357), (11, 0.15996085107326508)]",0,False
445,21.549999999999997,8,0.9311626553535461,"[(8, 0.9311626553535461), (0, 0.04802170768380165), (13, 0.006141375750303268)]",0,False
446,21.6,8,0.9319489002227783,"[(8, 0.9319489002227783), (20, 0.027015766128897667), (0, 0.026035115122795105)]",0,False
447,21.65000000000001,8,0.7347608804702759,"[(8, 0.7347608804702759), (0, 0.16665098071098328), (12, 0.018222397193312645)]",0,False
448,21.700000000000017,8,0.8373460173606873,"[(8, 0.8373460173606873), (0, 0.09049104154109955), (18, 0.023187758401036263)]",0,False
449,21.750000000000025,0,0.3279397487640381,"[(0, 0.3279397487640381), (20, 0.23363225162029266), (8, 0.22090493142604828)]",0,True
450,21.800000000000036,8,0.6426502466201782,"[(8, 0.6426502466201782), (0, 0.23254556953907013), (18, 0.030346672981977463)]",0,False
451,21.85000000000004,8,0.8952544927597046,"[(8, 0.8952544927597046), (0, 0.04627268761396408), (17, 0.012703240849077702)]",0,False
452,21.90000000000005,8,0.5861530303955078,"[(8, 0.5861530303955078), (20, 0.1426345407962799), (0, 0.13737726211547852)]",0,False
453,21.950000000000056,19,0.6038658022880554,"[(19, 0.6038658022880554), (8, 0.29291242361068726), (0, 0.07438503950834274)]",0,False
454,22.000000000000064,8,0.624824047088623,"[(8, 0.624824047088623), (0, 0.23022204637527466), (19, 0.0415303036570549)]",0,False
455,22.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",10,False
456,22.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",10,False
457,22.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",10,False
458,22.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",10,False
459,22.2,8,0.5781248807907104,"[(8, 0.5781248807907104), (0, 0.36730438470840454), (20, 0.0303655993193388)]",10,False
460,22.25,0,0.6846445202827454,"[(0, 0.6846445202827454), (8, 0.2485152631998062), (20, 0.030645906925201416)]",10,False
461,22.299999999999997,8,0.46378785371780396,"[(8, 0.46378785371780396), (0, 0.23161715269088745), (20, 0.12583979964256287)]",10,False
462,22.34999999999999,8,0.6619164347648621,"[(8, 0.6619164347648621), (0, 0.20589374005794525), (19, 0.03863053023815155)]",10,False
463,22.399999999999988,5,0.90523362159729,"[(5, 0.90523362159729), (8, 0.06489546597003937), (0, 0.017002331092953682)]",10,False
464,22.449999999999985,5,0.9293710589408875,"[(5, 0.9293710589408875), (8, 0.024355007335543633), (0, 0.018645456060767174)]",10,False
465,22.499999999999982,8,0.373803973197937,"[(8, 0.373803973197937), (0, 0.20955084264278412), (11, 0.18092866241931915)]",10,False
466,22.549999999999997,8,0.9342581033706665,"[(8, 0.9342581033706665), (0, 0.04277811944484711), (13, 0.006197682116180658)]",10,False
467,22.6,8,0.9220404624938965,"[(8, 0.9220404624938965), (0, 0.030005358159542084), (20, 0.025370413437485695)]",10,False
468,22.65000000000001,8,0.7152225375175476,"[(8, 0.7152225375175476), (0, 0.18664509057998657), (11, 0.017258180305361748)]",10,False
469,22.700000000000017,8,0.7717958092689514,"[(8, 0.7717958092689514), (0, 0.12169964611530304), (18, 0.03222396597266197)]",10,False
470,22.750000000000025,0,0.3306421637535095,"[(0, 0.3306421637535095), (20, 0.20931969583034515), (10, 0.14425957202911377)]",10,False
471,22.800000000000036,8,0.5326728820800781,"[(8, 0.5326728820800781), (0, 0.3238464593887329), (12, 0.0344199500977993)]",10,False
472,22.85000000000004,8,0.8800252079963684,"[(8, 0.8800252079963684), (0, 0.06504333764314651), (13, 0.012474942952394485)]",10,False
473,22.90000000000005,8,0.5658738017082214,"[(8, 0.5658738017082214), (0, 0.17672748863697052), (20, 0.10743957757949829)]",10,False
474,22.950000000000056,19,0.5268755555152893,"[(19, 0.5268755555152893), (8, 0.32231107354164124), (0, 0.10686525702476501)]",10,False
475,23.000000000000064,8,0.544935405254364,"[(8, 0.544935405254364), (0, 0.27997443079948425), (19, 0.052166201174259186)]",10,False
476,23.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",0,True
477,23.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",0,True
478,23.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",0,True
479,23.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",0,False
480,23.2,8,0.578118622303009,"[(8, 0.578118622303009), (0, 0.36730045080184937), (20, 0.030365271493792534)]",0,False
481,23.25,0,0.6646637320518494,"[(0, 0.6646637320518494), (8, 0.2696358263492584), (20, 0.030735861510038376)]",0,True
482,23.299999999999997,8,0.4415205419063568,"[(8, 0.4415205419063568), (0, 0.2397768646478653), (20, 0.13130679726600647)]",0,False
483,23.34999999999999,8,0.6143129467964172,"[(8, 0.6143129467964172), (0, 0.2338041514158249), (19, 0.044482216238975525)]",0,False
484,23.399999999999988,5,0.9016605615615845,"[(5, 0.9016605615615845), (8, 0.0664137676358223), (0, 0.018555304035544395)]",0,False
485,23.449999999999985,5,0.9187378883361816,"[(5, 0.9187378883361816), (8, 0.027952004224061966), (0, 0.019270027056336403)]",0,False
486,23.499999999999982,8,0.4036967158317566,"[(8, 0.4036967158317566), (0, 0.20586001873016357), (11, 0.15996085107326508)]",0,False
487,23.549999999999997,8,0.9311626553535461,"[(8, 0.9311626553535461), (0, 0.04802170768380165), (13, 0.006141375750303268)]",0,False
488,23.6,8,0.9319489002227783,"[(8, 0.9319489002227783), (20, 0.027015766128897667), (0, 0.026035115122795105)]",0,False
489,23.65000000000001,8,0.7347608804702759,"[(8, 0.7347608804702759), (0, 0.16665098071098328), (12, 0.018222397193312645)]",0,False
490,23.700000000000017,8,0.8373460173606873,"[(8, 0.8373460173606873), (0, 0.09049104154109955), (18, 0.023187758401036263)]",0,False
491,23.750000000000025,0,0.3279397487640381,"[(0, 0.3279397487640381), (20, 0.23363225162029266), (8, 0.22090493142604828)]",0,True
492,23.800000000000036,8,0.6426502466201782,"[(8, 0.6426502466201782), (0, 0.23254556953907013), (18, 0.030346672981977463)]",0,False
493,23.85000000000004,8,0.8952544927597046,"[(8, 0.8952544927597046), (0, 0.04627268761396408), (17, 0.012703240849077702)]",0,False
494,23.90000000000005,8,0.5861530303955078,"[(8, 0.5861530303955078), (20, 0.1426345407962799), (0, 0.13737726211547852)]",0,False
495,23.950000000000056,19,0.6038658022880554,"[(19, 0.6038658022880554), (8, 0.29291242361068726), (0, 0.07438503950834274)]",0,False
496,24.000000000000064,8,0.624824047088623,"[(8, 0.624824047088623), (0, 0.23022204637527466), (19, 0.0415303036570549)]",0,False
497,24.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",11,False
498,24.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",11,False
499,24.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",11,False
500,24.15,8,0.6491331458091736,"[(8, 0.6491331458091736), (0, 0.2981758713722229), (20, 0.02599356323480606)]",11,False
501,24.2,11,0.47139912843704224,"[(11, 0.47139912843704224), (8, 0.44566142559051514), (0, 0.04638763517141342)]",11,True
502,24.25,11,0.986190676689148,"[(11, 0.986190676689148), (8, 0.00821173656731844), (0, 0.004353117663413286)]",11,True
503,24.299999999999997,8,0.3373332917690277,"[(8, 0.3373332917690277), (0, 0.24013827741146088), (20, 0.13777226209640503)]",11,False
504,24.34999999999999,11,0.8988614082336426,"[(11, 0.8988614082336426), (4, 0.06668490916490555), (14, 0.03388703987002373)]",11,True
505,24.399999999999988,11,0.41550904512405396,"[(11, 0.41550904512405396), (5, 0.3532712459564209), (4, 0.115188829600811)]",11,True
506,24.449999999999985,11,0.92386794090271,"[(11, 0.92386794090271), (5, 0.05985073000192642), (4, 0.011642775498330593)]",11,True
507,24.499999999999982,11,0.999189555644989,"[(11, 0.999189555644989), (4, 0.000662653474137187), (13, 4.9514954298501834e-05)]",11,True
508,24.549999999999997,11,0.9990873336791992,"[(11, 0.9990873336791992), (4, 0.0006273079779930413), (8, 0.00024770459276624024)]",11,True
509,24.6,11,0.9927927255630493,"[(11, 0.9927927255630493), (4, 0.0036495050881057978), (8, 0.0032229444477707148)]",11,True
510,24.65000000000001,11,0.9969722032546997,"[(11, 0.9969722032546997), (4, 0.0017475801287218928), (8, 0.0007201735279522836)]",11,True
511,24.700000000000017,11,0.9989629983901978,"[(11, 0.9989629983901978), (4, 0.0005195268895477057), (8, 0.0003542588383425027)]",11,True
512,24.750000000000025,11,0.9983958601951599,"[(11, 0.9983958601951599), (4, 0.000964446400757879), (12, 0.00037409024662338197)]",11,True
513,24.800000000000036,11,0.9701514840126038,"[(11, 0.9701514840126038), (4, 0.027578337118029594), (8, 0.001471782918088138)]",11,True
514,24.85000000000004,17,0.9862237572669983,"[(17, 0.9862237572669983), (11, 0.012078550644218922), (8, 0.0016517051262781024)]",11,False
515,24.90000000000005,11,0.8934460878372192,"[(11, 0.8934460878372192), (8, 0.07257797569036484), (14, 0.024980174377560616)]",11,True
516,24.950000000000056,11,0.97771155834198,"[(11, 0.97771155834198), (8, 0.011802943423390388), (14, 0.007779600564390421)]",11,True
517,25.000000000000064,11,0.9935312867164612,"[(11, 0.9935312867164612), (14, 0.0030512865632772446), (8, 0.00294447410851717)]",11,True
518,25.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",0,True
519,25.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",0,True
520,25.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",0,True
521,25.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",0,False
522,25.2,8,0.578118622303009,"[(8, 0.578118622303009), (0, 0.36730045080184937), (20, 0.030365271493792534)]",0,False
523,25.25,0,0.6646637320518494,"[(0, 0.6646637320518494), (8, 0.2696358263492584), (20, 0.030735861510038376)]",0,True
524,25.299999999999997,8,0.4415205419063568,"[(8, 0.4415205419063568), (0, 0.2397768646478653), (20, 0.13130679726600647)]",0,False
525,25.34999999999999,8,0.6143129467964172,"[(8, 0.6143129467964172), (0, 0.2338041514158249), (19, 0.044482216238975525)]",0,False
526,25.399999999999988,5,0.9016605615615845,"[(5, 0.9016605615615845), (8, 0.0664137676358223), (0, 0.018555304035544395)]",0,False
527,25.449999999999985,5,0.9187378883361816,"[(5, 0.9187378883361816), (8, 0.027952004224061966), (0, 0.019270027056336403)]",0,False
528,25.499999999999982,8,0.4036967158317566,"[(8, 0.4036967158317566), (0, 0.20586001873016357), (11, 0.15996085107326508)]",0,False
529,25.549999999999997,8,0.9311626553535461,"[(8, 0.9311626553535461), (0, 0.04802170768380165), (13, 0.006141375750303268)]",0,False
530,25.6,8,0.9319489002227783,"[(8, 0.9319489002227783), (20, 0.027015766128897667), (0, 0.026035115122795105)]",0,False
531,25.65000000000001,8,0.7347608804702759,"[(8, 0.7347608804702759), (0, 0.16665098071098328), (12, 0.018222397193312645)]",0,False
532,25.700000000000017,8,0.8373460173606873,"[(8, 0.8373460173606873), (0, 0.09049104154109955), (18, 0.023187758401036263)]",0,False
533,25.750000000000025,0,0.3279397487640381,"[(0, 0.3279397487640381), (20, 0.23363225162029266), (8, 0.22090493142604828)]",0,True
534,25.800000000000036,8,0.6426502466201782,"[(8, 0.6426502466201782), (0, 0.23254556953907013), (18, 0.030346672981977463)]",0,False
535,25.85000000000004,8,0.8952544927597046,"[(8, 0.8952544927597046), (0, 0.04627268761396408), (17, 0.012703240849077702)]",0,False
536,25.90000000000005,8,0.5861530303955078,"[(8, 0.5861530303955078), (20, 0.1426345407962799), (0, 0.13737726211547852)]",0,False
537,25.950000000000056,19,0.6038658022880554,"[(19, 0.6038658022880554), (8, 0.29291242361068726), (0, 0.07438503950834274)]",0,False
538,26.000000000000064,8,0.624824047088623,"[(8, 0.624824047088623), (0, 0.23022204637527466), (19, 0.0415303036570549)]",0,False
539,26.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",12,False
540,26.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",12,False
541,26.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",12,False
542,26.15,8,0.6509541869163513,"[(8, 0.6509541869163513), (0, 0.29614731669425964), (20, 0.026372313499450684)]",12,False
543,26.2,8,0.6233301162719727,"[(8, 0.6233301162719727), (0, 0.3142533302307129), (20, 0.0317179299890995)]",12,False
544,26.25,12,0.6524981260299683,"[(12, 0.6524981260299683), (8, 0.139239102602005), (18, 0.12224387377500534)]",12,True
545,26.299999999999997,12,0.8402049541473389,"[(12, 0.8402049541473389), (8, 0.12019522488117218), (18, 0.019778655841946602)]",12,True
546,26.34999999999999,12,0.9951979517936707,"[(12, 0.9951979517936707), (8, 0.0040809158235788345), (18, 0.00024887672043405473)]",12,True
547,26.399999999999988,12,0.8946580290794373,"[(12, 0.8946580290794373), (8, 0.09322910755872726), (18, 0.007502704858779907)]",12,True
548,26.449999999999985,8,0.36911988258361816,"[(8, 0.36911988258361816), (12, 0.2766064405441284), (5, 0.09661561250686646)]",12,False
549,26.499999999999982,12,0.8212547302246094,"[(12, 0.8212547302246094), (8, 0.057243384420871735), (13, 0.044207584112882614)]",12,True
550,26.549999999999997,12,0.9772941470146179,"[(12, 0.9772941470146179), (8, 0.021127501502633095), (0, 0.0003645972174126655)]",12,True
551,26.6,8,0.9086816310882568,"[(8, 0.9086816310882568), (12, 0.06789679825305939), (16, 0.006721144076436758)]",12,False
552,26.65000000000001,12,0.9984230995178223,"[(12, 0.9984230995178223), (8, 0.0010668467730283737), (16, 0.00015404367877636105)]",12,True
553,26.700000000000017,12,0.995961606502533,"[(12, 0.995961606502533), (5, 0.002389154164120555), (8, 0.001314170309342444)]",12,True
554,26.750000000000025,12,0.9661945104598999,"[(12, 0.9661945104598999), (5, 0.033698055893182755), (8, 5.8098321460420266e-05)]",12,True
555,26.800000000000036,12,0.9988203644752502,"[(12, 0.9988203644752502), (5, 0.0011709503596648574), (8, 6.821278930146946e-06)]",12,True
556,26.85000000000004,12,0.9962067604064941,"[(12, 0.9962067604064941), (5, 0.0034260302782058716), (8, 0.0003529700916260481)]",12,True
557,26.90000000000005,12,0.9479996562004089,"[(12, 0.9479996562004089), (5, 0.04640192911028862), (8, 0.00481477752327919)]",12,True
558,26.950000000000056,12,0.9752700924873352,"[(12, 0.9752700924873352), (8, 0.01905520260334015), (10, 0.003453050274401903)]",12,True
559,27.000000000000064,12,0.6227017641067505,"[(12, 0.6227017641067505), (8, 0.22072704136371613), (10, 0.10047388821840286)]",12,True
560,27.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",0,True
561,27.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",0,True
562,27.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",0,True
563,27.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",0,False
564,27.2,8,0.578118622303009,"[(8, 0.578118622303009), (0, 0.36730045080184937), (20, 0.030365271493792534)]",0,False
565,27.25,0,0.6646637320518494,"[(0, 0.6646637320518494), (8, 0.2696358263492584), (20, 0.030735861510038376)]",0,True
566,27.299999999999997,8,0.4415205419063568,"[(8, 0.4415205419063568), (0, 0.2397768646478653), (20, 0.13130679726600647)]",0,False
567,27.34999999999999,8,0.6143129467964172,"[(8, 0.6143129467964172), (0, 0.2338041514158249), (19, 0.044482216238975525)]",0,False
568,27.399999999999988,5,0.9016605615615845,"[(5, 0.9016605615615845), (8, 0.0664137676358223), (0, 0.018555304035544395)]",0,False
569,27.449999999999985,5,0.9187378883361816,"[(5, 0.9187378883361816), (8, 0.027952004224061966), (0, 0.019270027056336403)]",0,False
570,27.499999999999982,8,0.4036967158317566,"[(8, 0.4036967158317566), (0, 0.20586001873016357), (11, 0.15996085107326508)]",0,False
571,27.549999999999997,8,0.9311626553535461,"[(8, 0.9311626553535461), (0, 0.04802170768380165), (13, 0.006141375750303268)]",0,False
572,27.6,8,0.9319489002227783,"[(8, 0.9319489002227783), (20, 0.027015766128897667), (0, 0.026035115122795105)]",0,False
573,27.65000000000001,8,0.7347608804702759,"[(8, 0.7347608804702759), (0, 0.16665098071098328), (12, 0.018222397193312645)]",0,False
574,27.700000000000017,8,0.8373460173606873,"[(8, 0.8373460173606873), (0, 0.09049104154109955), (18, 0.023187758401036263)]",0,False
575,27.750000000000025,0,0.3279397487640381,"[(0, 0.3279397487640381), (20, 0.23363225162029266), (8, 0.22090493142604828)]",0,True
576,27.800000000000036,8,0.6426502466201782,"[(8, 0.6426502466201782), (0, 0.23254556953907013), (18, 0.030346672981977463)]",0,False
577,27.85000000000004,8,0.8952544927597046,"[(8, 0.8952544927597046), (0, 0.04627268761396408), (17, 0.012703240849077702)]",0,False
578,27.90000000000005,8,0.5861530303955078,"[(8, 0.5861530303955078), (20, 0.1426345407962799), (0, 0.13737726211547852)]",0,False
579,27.950000000000056,19,0.6038658022880554,"[(19, 0.6038658022880554), (8, 0.29291242361068726), (0, 0.07438503950834274)]",0,False
580,28.000000000000064,8,0.624824047088623,"[(8, 0.624824047088623), (0, 0.23022204637527466), (19, 0.0415303036570549)]",0,False
581,28.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",13,False
582,28.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",13,False
583,28.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",13,False
584,28.15,8,0.6517624855041504,"[(8, 0.6517624855041504), (0, 0.2965150773525238), (20, 0.027302339673042297)]",13,False
585,28.2,8,0.5754278898239136,"[(8, 0.5754278898239136), (0, 0.365590900182724), (20, 0.034885477274656296)]",13,False
586,28.25,0,0.6604781746864319,"[(0, 0.6604781746864319), (8, 0.2859560251235962), (20, 0.01677422598004341)]",13,False
587,28.299999999999997,8,0.48603612184524536,"[(8, 0.48603612184524536), (0, 0.22533567249774933), (20, 0.11330340057611465)]",13,False
588,28.34999999999999,8,0.5928894877433777,"[(8, 0.5928894877433777), (0, 0.23807135224342346), (19, 0.05136740580201149)]",13,False
589,28.399999999999988,5,0.9114821553230286,"[(5, 0.9114821553230286), (8, 0.05727868527173996), (0, 0.0186462365090847)]",13,False
590,28.449999999999985,5,0.9077879786491394,"[(5, 0.9077879786491394), (8, 0.04116450995206833), (0, 0.016560260206460953)]",13,False
591,28.499999999999982,8,0.3687787353992462,"[(8, 0.3687787353992462), (0, 0.18861712515354156), (11, 0.18608957529067993)]",13,False
592,28.549999999999997,8,0.8993537425994873,"[(8, 0.8993537425994873), (0, 0.07160767912864685), (13, 0.007193968631327152)]",13,False
593,28.6,8,0.921650767326355,"[(8, 0.921650767326355), (0, 0.03639207407832146), (20, 0.025820579379796982)]",13,False
594,28.65000000000001,8,0.522957980632782,"[(8, 0.522957980632782), (0, 0.32998448610305786), (12, 0.05200313776731491)]",13,False
595,28.700000000000017,8,0.8059450387954712,"[(8, 0.8059450387954712), (0, 0.11876311898231506), (18, 0.02314159832894802)]",13,False
596,28.750000000000025,8,0.5172271728515625,"[(8, 0.5172271728515625), (0, 0.21730780601501465), (20, 0.08617319911718369)]",13,False
597,28.800000000000036,8,0.797619640827179,"[(8, 0.797619640827179), (0, 0.1298058182001114), (13, 0.018818262964487076)]",13,False
598,28.85000000000004,8,0.9604638814926147,"[(8, 0.9604638814926147), (0, 0.009200653992593288), (19, 0.007461824454367161)]",13,False
599,28.90000000000005,8,0.7980891466140747,"[(8, 0.7980891466140747), (20, 0.06961242854595184), (0, 0.06286045908927917)]",13,False
600,28.950000000000056,8,0.9016633629798889,"[(8, 0.9016633629798889), (19, 0.03798915818333626), (0, 0.03431421518325806)]",13,False
601,29.000000000000064,8,0.7544705271720886,"[(8, 0.7544705271720886), (0, 0.13441313803195953), (13, 0.042704518884420395)]",13,False
602,29.0,0,0.9232861995697021,"[(0, 0.9232861995697021), (20, 0.011684036813676357), (18, 0.010946673341095448)]",0,True
603,29.05,0,0.55487060546875,"[(0, 0.55487060546875), (8, 0.2921890616416931), (12, 0.1284331977367401)]",0,True
604,29.1,0,0.5491592288017273,"[(0, 0.5491592288017273), (8, 0.4182286560535431), (13, 0.008141742087900639)]",0,True
605,29.15,8,0.6521302461624146,"[(8, 0.6521302461624146), (0, 0.29668235778808594), (20, 0.026705335825681686)]",0,False
606,29.2,8,0.578118622303009,"[(8, 0.578118622303009), (0, 0.36730045080184937), (20, 0.030365271493792534)]",0,False
607,29.25,0,0.6646637320518494,"[(0, 0.6646637320518494), (8, 0.2696358263492584), (20, 0.030735861510038376)]",0,True
608,29.299999999999997,8,0.4415205419063568,"[(8, 0.4415205419063568), (0, 0.2397768646478653), (20, 0.13130679726600647)]",0,False
609,29.34999999999999,8,0.6143129467964172,"[(8, 0.6143129467964172), (0, 0.2338041514158249), (19, 0.044482216238975525)]",0,False
610,29.399999999999988,5,0.9016605615615845,"[(5, 0.9016605615615845), (8, 0.0664137676358223), (0, 0.018555304035544395)]",0,False
611,29.449999999999985,5,0.9187378883361816,"[(5, 0.9187378883361816), (8, 0.027952004224061966), (0, 0.019270027056336403)]",0,False
612,29.499999999999982,8,0.4036967158317566,"[(8, 0.4036967158317566), (0, 0.20586001873016357), (11, 0.15996085107326508)]",0,False
613,29.549999999999997,8,0.9311626553535461,"[(8, 0.9311626553535461), (0, 0.04802170768380165), (13, 0.006141375750303268)]",0,False
614,29.6,8,0.9319489002227783,"[(8, 0.9319489002227783), (20, 0.027015766128897667), (0, 0.026035115122795105)]",0,False
615,29.65000000000001,8,0.7347608804702759,"[(8, 0.7347608804702759), (0, 0.16665098071098328), (12, 0.018222397193312645)]",0,False
616,29.700000000000017,8,0.8373460173606873,"[(8, 0.8373460173606873), (0, 0.09049104154109955), (18, 0.023187758401036263)]",0,False
617,29.750000000000025,0,0.3279397487640381,"[(0, 0.3279397487640381), (20, 0.23363225162029266), (8, 0.22090493142604828)]",0,True
618,29.800000000000036,8,0.6426502466201782,"[(8, 0.6426502466201782), (0, 0.23254556953907013), (18, 0.030346672981977463)]",0,False
619,29.85000000000004,8,0.8952544927597046,"[(8, 0.8952544927597046), (0, 0.04627268761396408), (17, 0.012703240849077702)]",0,False
620,29.90000000000005,8,0.5861530303955078,"[(8, 0.5861530303955078), (20, 0.1426345407962799), (0, 0.13737726211547852)]",0,False
